ID	chrom	loc.start	loc.end	num.mark	seg.mean
X35	chr9	105350857	105769181	3	0.7211
X35	chr9	106880119	107533088	14	0.4151
X35	chr9	107616900	108612848	8	0.1964
X35	chr9	109700646	119682426	84	-0.114
X35	chr9	119943140	123419919	8	0.2031
X35	chr9	123483600	127456033	63	-0.1614
X35	chr9	127558300	140732919	282	-0.3309
X35	chr9	140895658	141125040	3	-0.0405
X35	chrX	206506	2823533	23	0.0162
X35	chrX	2834701	15599713	66	0.272
X35	chrX	15664297	25027938	71	0.1269
X35	chrX	26157656	38484396	55	0.4341
X35	chrX	38663237	49310033	146	0.004
X35	chrX	49319594	52928961	62	0.1798
X35	chrX	53000556	54572074	20	-0.0186
X35	chrX	54698744	69575280	87	0.2649
X35	chrX	69648060	69938685	4	0.1613
X35	chrX	70148203	71671159	27	-0.0232
X35	chrX	71866415	73819752	36	0.189
X35	chrX	74048983	98846378	81	0.4134
X35	chrX	99411327	117531980	166	0.2299
X35	chrX	117724993	120115551	51	0.099
X35	chrX	120182628	123325288	13	0.2942
X35	chrX	123339002	127849126	8	0.5242
X35	chrX	128618978	129312233	12	0.1146
X35	chrX	129369779	130208036	7	0.2778
X35	chrX	130470578	133375657	23	0.4949
X35	chrX	133535051	136654075	50	0.1885
X35	chrX	136743539	140994427	29	0.3706
X35	chrX	141291603	147546588	37	0.6251
X35	chrX	147832166	151127090	35	0.2812
X35	chrX	151128142	151562924	8	0.5039
X35	chrX	151648772	152018892	13	0.2678
X35	chrX	152112505	153881049	64	-0.0604
X35	chrX	153941693	155256585	27	0.226
X35	chrY	2655318	59001513	175	-0.206
X21	chr1	13140	89294943	1078	0.0542
X21	chr1	89338121	99176646	79	-0.0828
X21	chr1	100135798	249207270	1490	0.0608
X21	chr10	106465	11914155	79	-0.0376
X21	chr10	12023595	37822784	181	0.0656
X21	chr10	38084120	135515797	886	-0.0407
X21	chr11	87117	134265105	1708	-0.0468
X21	chr12	92834	133803789	1281	0.0531
X21	chr13	19050450	115097228	720	-0.1525
X21	chr14	19401796	22315061	109	0.0542
X21	chr14	22320959	23008046	100	0.2743
X21	chr14	23009219	101351079	654	0.0602
X21	chr14	101377513	101514277	64	0.2311
X21	chr14	101514813	106375774	128	-0.0277
X21	chr14	106376277	106385369	5	0.4101
X21	chr14	106387831	107283036	94	-0.0461
X21	chr15	20170136	25333425	95	0.0668
X21	chr15	25336978	27212798	59	0.2283
X21	chr15	27497401	102518028	798	0.0406
X21	chr16	62823	90206715	1015	0.0022
X21	chr17	18618	10702823	269	-0.1883
X21	chr17	10733777	21730681	166	0.0374
X21	chr17	21825898	30670968	113	-0.1742
X21	chr17	30677174	34102989	39	0.0706
X21	chr17	34164039	47228586	394	-0.1783
X21	chr17	47284044	81045215	469	0.048
X21	chr18	84355	77960272	398	-0.0286
X21	chr19	65865	19877703	649	-0.0863
X21	chr19	19914604	24345699	54	0.072
X21	chr19	28230168	54172459	744	-0.0823
X21	chr19	54175258	54276147	46	0.1307
X21	chr19	54290962	59098019	200	-0.0837
X21	chr2	42842	61261742	379	0.0532
X21	chr2	61342483	90060686	291	-0.0596
X21	chr2	90077995	243062105	1079	0.068
X21	chr20	72813	62933111	732	-0.0507
X21	chr21	9825921	48110916	387	0.0486
X21	chr22	16112745	23037180	210	0.0282
X21	chr22	23040583	24344043	66	-0.2107
X21	chr22	24348619	24348660	2	1.2151
X21	chr22	24380406	51217556	413	-0.189
X21	chr3	344684	38560635	279	0.0667
X21	chr3	38568554	79557078	435	-0.1712
X21	chr3	80213211	197951774	865	0.0641
X21	chr4	70639	46958670	288	-0.1471
X21	chr4	47212100	191012789	767	0.0816
X21	chr5	165229	53828002	216	-0.0264
X21	chr5	54296095	55677755	26	0.4741
X21	chr5	56151690	57825903	9	0.0313
X21	chr5	58016630	175959362	782	-0.1301
X21	chr5	175996243	180794766	94	0.0169
X21	chr6	106387	62692998	845	0.0524
X21	chr6	63922140	170949159	607	-0.1303
X21	chr7	246840	72337198	508	0.1664
X21	chr7	72385957	99474145	233	0.0219
X21	chr7	99495902	105223204	124	-0.0924
X21	chr7	105223444	138761365	196	0.0019
X21	chr7	138847611	159025096	271	0.1429
X21	chr8	116546	6794602	25	-0.0711
X21	chr8	6836386	6874607	4	-0.7734
X21	chr8	6886587	146279590	927	-0.0335
X21	chr9	13254	104098997	618	-0.1208
X21	chr9	104118937	141125040	476	0.0501
X21	chrX	206506	970037	6	0.1304
X21	chrX	1323253	7065939	32	-0.2877
X21	chrX	7205174	155256585	1183	0.0883
X21	chrY	2655318	59001513	175	0.0428
X9	chr1	13140	565541	7	-0.2327
X9	chr1	621556	4783693	94	-0.5426
X9	chr1	5624167	62504648	826	-0.0066
X9	chr1	62544494	104297170	263	0.1254
X9	chr1	107600591	249207270	1457	0.0349
X9	chr10	106465	133788506	1103	0.0344
X9	chr10	133958244	135472439	36	-0.2804
X9	chr10	135481287	135515797	7	-0.7533
X9	chr11	87117	3241961	109	-0.1643
X9	chr11	3251272	19296451	292	0.054
X9	chr11	19404296	19536940	3	-0.6053
X9	chr11	19596888	43922088	100	0.0862
X9	chr11	43936668	47613713	55	-0.0443
X9	chr11	47651521	60296540	241	0.1178
X9	chr11	60418915	73097914	355	-0.0674
X9	chr11	73210383	82443979	80	0.0313
X9	chr11	82608085	112106421	210	0.1304
X9	chr11	112118883	120149001	106	0.0021
X9	chr11	120200114	124555554	78	0.1533
X9	chr11	124613424	134265105	79	-0.0063
X9	chr12	92834	311489	4	-0.1263
X9	chr12	350914	11599225	214	0.2632
X9	chr12	11925562	16732417	48	-0.0322
X9	chr12	17144310	27919940	61	0.3708
X9	chr12	27944463	44168046	50	0.2153
X9	chr12	44193852	58227116	345	0.0087
X9	chr12	58343188	104676809	259	0.1164
X9	chr12	104698248	133803789	300	0.0027
X9	chr13	19050450	115097228	720	0.0381
X9	chr14	19401796	22337283	111	0.0707
X9	chr14	22356359	22636604	24	0.3656
X9	chr14	22658329	22947892	25	0.6374
X9	chr14	22948540	23005121	47	0.3841
X9	chr14	23006596	23014011	7	0.1298
X9	chr14	23018772	25736406	91	-0.0492
X9	chr14	26989629	74038340	326	0.0924
X9	chr14	74060805	101381721	234	-0.6152
X9	chr14	101391195	101488428	40	-0.3154
X9	chr14	101489709	107283036	249	-0.6526
X9	chr15	20170136	42491816	325	0.0198
X9	chr15	42534295	67670868	250	0.1005
X9	chr15	67755069	102518028	377	-0.0198
X9	chr16	62823	3197092	169	-0.1524
X9	chr16	3254717	85139039	769	-0.0034
X9	chr16	85318066	90206715	77	-0.1332
X9	chr17	18618	3484565	75	-0.0226
X9	chr17	3525586	5049031	50	0.3947
X9	chr17	5089004	48915860	896	-0.0246
X9	chr17	48925971	68237683	194	0.071
X9	chr17	69146117	81045215	235	-0.099
X9	chr18	84355	77960272	398	-0.3188
X9	chr19	65865	8808461	279	-0.0885
X9	chr19	8839331	9885404	36	0.1608
X9	chr19	9929717	11666006	70	-0.0612
X9	chr19	11687649	12732233	32	0.1986
X9	chr19	12767440	19877703	232	-0.0624
X9	chr19	19914604	24264465	53	0.2393
X9	chr19	24345699	36642797	123	-0.0101
X9	chr19	36705173	38386390	35	0.1928
X9	chr19	38548440	52277894	523	-0.0472
X9	chr19	52313929	54291993	114	0.2012
X9	chr19	54312252	55566567	57	-0.0058
X9	chr19	55591339	56175796	36	-0.1278
X9	chr19	56203908	56479596	9	0.0409
X9	chr19	56542135	59098019	94	-0.6649
X9	chr2	42842	821974	6	-0.5895
X9	chr2	1158969	11680767	56	0.0192
X9	chr2	11725037	12877531	9	-0.7025
X9	chr2	14195871	21356466	36	0.024
X9	chr2	23769784	24259571	6	-0.3433
X9	chr2	24262327	27374125	54	-0.657
X9	chr2	27429140	28773333	31	-0.0154
X9	chr2	29000156	29149971	6	0.2317
X9	chr2	29231858	31776843	13	-0.0582
X9	chr2	32048082	39984803	59	0.1778
X9	chr2	40247971	42478089	7	-0.0103
X9	chr2	42606457	43025108	6	-0.6445
X9	chr2	43451644	47149001	27	0.0445
X9	chr2	47223286	48074693	10	-0.5756
X9	chr2	48574104	217403407	1155	0.0624
X9	chr2	217475373	223166401	75	-0.0597
X9	chr2	223317482	231380045	41	0.0932
X9	chr2	231438203	234197454	52	-0.0665
X9	chr2	234236081	236791071	29	0.0529
X9	chr2	237075445	243062105	71	-0.127
X9	chr20	72813	58883578	646	-0.0037
X9	chr20	59053204	62933111	86	-0.1918
X9	chr21	9825921	40986716	264	0.0832
X9	chr21	41145678	48110916	123	-0.1109
X9	chr22	16112745	17402698	31	0.1737
X9	chr22	17414652	51217556	660	-0.0668
X9	chr3	344684	46642039	388	0.0407
X9	chr3	46722840	52563728	169	-0.0766
X9	chr3	52590641	125443835	420	0.0895
X9	chr3	125453589	131704737	86	-0.056
X9	chr3	131962740	197951774	516	0.0796
X9	chr4	70639	513487	9	-0.4936
X9	chr4	641972	1262583	17	-0.8114
X9	chr4	1308787	15394616	147	-0.053
X9	chr4	15537334	67142594	196	0.1038
X9	chr4	68374422	69338244	20	-0.5248
X9	chr4	69379262	71020924	23	0.1869
X9	chr4	71066253	71465489	10	-0.5541
X9	chr4	71523497	73673446	13	0.1071
X9	chr4	73928634	74963881	19	-0.5749
X9	chr4	75074353	75694932	6	0.1313
X9	chr4	75916815	76608837	6	-0.5346
X9	chr4	76692579	87871047	85	0.0736
X9	chr4	87959180	88362170	6	-0.3988
X9	chr4	88423350	98946966	38	0.0465
X9	chr4	98969950	100061878	13	-0.5569
X9	chr4	100082236	110474824	67	9e-04
X9	chr4	110476607	110641189	4	-0.8348
X9	chr4	110692593	111043678	7	0.0453
X9	chr4	111173141	113569193	19	-0.6235
X9	chr4	113569373	117520042	19	0.1231
X9	chr4	118005727	119701908	11	-0.4682
X9	chr4	119896199	127485297	37	0.0363
X9	chr4	128596159	146421174	74	-0.4793
X9	chr4	146437018	159070048	63	0.0777
X9	chr4	159149659	186105738	106	-0.5196
X9	chr4	186208365	187154879	12	0.0332
X9	chr4	187198967	191012789	28	-0.6125
X9	chr5	165229	6651565	46	-0.1261
X9	chr5	6735939	131055058	561	0.094
X9	chr5	131245309	180794766	520	-0.0257
X9	chr6	106387	3850585	33	-0.0946
X9	chr6	3941775	29361375	264	0.0618
X9	chr6	29364932	44274227	442	-0.0229
X9	chr6	44327650	160205155	648	0.0958
X9	chr6	160206695	170949159	65	-0.0337
X9	chr7	246840	7106635	91	-0.1713
X9	chr7	7242423	38284177	199	-0.0241
X9	chr7	38293005	38389289	14	0.4273
X9	chr7	38393717	63230030	155	0.0166
X9	chr7	63370087	64852375	21	0.2216
X9	chr7	65146706	66777060	19	0.0152
X9	chr7	69660979	76641679	88	-0.1226
X9	chr7	76643019	99670913	161	0.0997
X9	chr7	99688200	102296309	90	-0.0573
X9	chr7	102326599	123355555	113	0.1153
X9	chr7	123461749	133412304	72	-0.0858
X9	chr7	133880697	148751159	206	0.0768
X9	chr7	148777304	151575213	60	-0.0842
X9	chr7	151685241	156754146	27	0.0787
X9	chr7	156795045	159025096	16	-0.1259
X9	chr8	116546	7139029	38	-0.0614
X9	chr8	7146695	139325665	797	0.0631
X9	chr8	139763363	146279590	121	-0.1527
X9	chr9	13254	21013470	95	-0.5787
X9	chr9	21077523	25677626	38	-1.7214
X9	chr9	26866742	31254337	19	-0.0818
X9	chr9	32333903	130631734	695	0.1711
X9	chr9	130634390	136447699	122	0.0744
X9	chr9	136512974	141125040	125	-0.0171
X9	chrX	206506	49168235	351	-0.612
X9	chrX	49182199	49368383	16	-0.2691
X9	chrX	49397527	53636365	70	-0.6336
X9	chrX	54019250	64549490	53	0.0398
X9	chrX	64628264	75003951	115	-0.6413
X9	chrX	75104676	77158902	9	-1.9541
X9	chrX	77224296	151561947	502	-0.6036
X9	chrX	151562924	153996868	80	-0.7741
X9	chrX	153998497	155256585	25	-0.5668
X9	chrY	2655318	59001513	175	0.1403
X22	chr1	13140	368137	6	0.6131
X22	chr1	565541	3825362	94	0.0634
X22	chr1	4783693	6728106	25	-0.2647
X22	chr1	7337575	203470631	2076	0.0042
X22	chr1	203654449	204620579	20	1.1955
X22	chr1	204894864	210016131	67	-0.0048
X22	chr1	210224587	227130241	129	-0.7579
X22	chr1	227341870	247310297	164	-0.0089
X22	chr1	247363655	247614781	7	-0.2425
X22	chr1	247655040	248902933	54	-0.2961
X22	chr1	249112740	249207270	5	-0.0349
X22	chr10	106465	135515797	1146	-0.7931
X22	chr11	87117	4158916	127	0.0393
X22	chr11	4168018	6220932	114	-0.2228
X22	chr11	6229579	48095891	323	-0.0184
X22	chr11	48118372	59811632	224	-0.1474
X22	chr11	59831330	123447413	791	0.0061
X22	chr11	123469407	124485819	47	-0.2331
X22	chr11	124499009	134265105	82	4e-04
X22	chr12	92834	55418763	599	-0.0146
X22	chr12	55509787	55771051	14	-0.3292
X22	chr12	55782693	133803789	668	-0.0061
X22	chr13	19050450	91561029	549	0.014
X22	chr13	91924583	97642478	30	-0.7517
X22	chr13	97828299	115097228	141	0.0303
X22	chr14	19401796	20315974	18	0.0176
X22	chr14	20336851	20711438	20	-0.28
X22	chr14	20749435	22509119	86	-0.0569
X22	chr14	22521044	22965904	49	0.2561
X22	chr14	22966672	26989629	133	-0.0275
X22	chr14	27171645	28095318	3	0.6471
X22	chr14	28734388	106331642	727	0.0027
X22	chr14	106331766	106370554	17	-0.2103
X22	chr14	106373084	106380233	5	-0.5805
X22	chr14	106382700	107179079	85	-0.1426
X22	chr14	107183626	107283036	11	0.087
X22	chr15	20170136	102518028	952	0.0013
X22	chr16	62823	90206715	1015	0.034
X22	chr17	18618	81045215	1450	0.0291
X22	chr18	84355	77960272	398	-0.0136
X22	chr19	65865	194643	5	0.2627
X22	chr19	202767	14707932	480	0.5937
X22	chr19	14732750	17173487	70	0.1108
X22	chr19	17255968	19832593	93	0.5809
X22	chr19	19877703	28230168	56	0.3985
X22	chr19	28296722	40890636	232	0.0447
X22	chr19	40909474	41252109	11	0.5138
X22	chr19	41263918	45318500	137	0.0157
X22	chr19	45370958	46524367	53	-0.7311
X22	chr19	46561691	46763896	7	-0.9733
X22	chr19	46823496	50542821	160	-0.7206
X22	chr19	50661128	56015118	275	0.0351
X22	chr19	56044778	56234783	13	0.6237
X22	chr19	56272460	59098019	101	0.4504
X22	chr2	42842	234512623	1654	-0.0051
X22	chr2	234557122	234877104	17	-0.9189
X22	chr2	234972550	238729241	19	0.0679
X22	chr2	238794146	239269311	11	-0.7592
X22	chr2	239348137	243062105	48	0.0085
X22	chr20	72813	62933111	732	0.5089
X22	chr21	9825921	48110916	387	-0.0156
X22	chr22	16112745	51217556	691	0.0395
X22	chr3	344684	187087992	1472	-0.0075
X22	chr3	187387440	194117772	45	-0.8069
X22	chr3	194171247	195079636	10	-0.236
X22	chr3	195255715	197951774	52	0.0468
X22	chr4	70639	54464668	324	0.0081
X22	chr4	54702624	55129839	6	0.9542
X22	chr4	55565483	190981608	717	-0.0246
X22	chr4	190989601	191012789	8	0.5034
X22	chr5	165229	180794766	1127	-0.008
X22	chr6	106387	170949159	1452	-0.0255
X22	chr7	246840	54724239	408	0.5332
X22	chr7	54823805	55327725	4	3.7073
X22	chr7	55467288	57197446	30	0.8118
X22	chr7	57246437	57664655	5	4.9418
X22	chr7	62548043	142480240	701	0.5062
X22	chr7	142486899	142494949	7	0.9529
X22	chr7	142495163	143208515	27	0.4458
X22	chr7	143243053	146843641	39	0.3
X22	chr7	146965771	159025096	111	0.5353
X22	chr8	116546	11995631	130	0.0095
X22	chr8	12032897	12288414	10	0.5644
X22	chr8	12337154	146279590	816	-0.0077
X22	chr9	13254	155010	4	-0.2755
X22	chr9	214500	21696058	118	-0.8517
X22	chr9	21811983	24544447	10	-2.8973
X22	chr9	25677626	32490811	23	-0.7818
X22	chr9	32546546	70971436	230	-0.4233
X22	chr9	71044600	102937898	226	-0.8179
X22	chr9	102962410	104817778	18	-0.5116
X22	chr9	105350857	131865278	264	-0.8198
X22	chr9	131892227	141125040	201	-0.7198
X22	chrX	206506	114425697	830	-0.0328
X22	chrX	114533207	115304100	7	-0.8119
X22	chrX	115580207	155256585	384	-0.0097
X22	chrY	2655318	59001513	175	-0.4541
X23	chr1	13140	658877	9	-0.0329
X23	chr1	753982	3477306	79	-0.8416
X23	chr1	3544128	52539092	751	-0.722
X23	chr1	52645872	249207270	1808	0.1665
X23	chr10	106465	2352273	17	-0.6948
X23	chr10	3144214	3197461	3	-0.1439
X23	chr10	3822830	5818427	23	0.4057
X23	chr10	5845640	71192927	468	0.0091
X23	chr10	71239327	72645289	23	0.4198
X23	chr10	72977483	135515797	612	-0.0114
X23	chr11	87117	3251272	110	0.2822
X23	chr11	3380469	19296451	291	0.4195
X23	chr11	19404296	19536940	3	1.0743
X23	chr11	19596888	57002880	297	0.4271
X23	chr11	57079769	134265105	1007	-0.1033
X23	chr12	92834	34178922	356	-0.5359
X23	chr12	34318798	103352879	613	0.0012
X23	chr12	103760559	105274426	16	0.5017
X23	chr12	105371166	133803789	296	-0.0131
X23	chr13	19050450	115097228	720	-0.4059
X23	chr14	19401796	22409580	117	0.0239
X23	chr14	22433985	22690081	22	0.2911
X23	chr14	22694895	22961866	29	0.4733
X23	chr14	22962420	22975658	12	0.2218
X23	chr14	22976679	76459703	498	-0.0096
X23	chr14	76669472	78526453	30	0.4008
X23	chr14	79519748	106437088	355	-0.0405
X23	chr14	106452920	107283036	91	0.1189
X23	chr15	20170136	102518028	952	0.0111
X23	chr16	62823	302243	17	0.0244
X23	chr16	322140	3197092	152	-0.1271
X23	chr16	3254717	14403185	98	-0.0444
X23	chr16	14628071	16480361	28	0.4297
X23	chr16	17380182	90206715	720	-0.029
X23	chr17	18618	25601318	438	0.1011
X23	chr17	25620979	27132623	46	0.513
X23	chr17	27185020	28542178	26	0.0936
X23	chr17	28597146	34498528	92	-0.7168
X23	chr17	34523212	34640819	5	-1.7796
X23	chr17	34668976	40824490	203	-0.7548
X23	chr17	40833421	41376149	31	0.36
X23	chr17	41456890	43242737	54	0.7076
X23	chr17	43311749	44638178	23	0.3868
X23	chr17	44751432	45093891	8	0.7328
X23	chr17	45230928	49580221	105	-0.1195
X23	chr17	49972525	79099716	350	0.7571
X23	chr17	79107052	81045215	69	1.0385
X23	chr18	84355	2730376	17	-0.6677
X23	chr18	2881509	5511541	21	0.4817
X23	chr18	5840763	12857559	46	0.0185
X23	chr18	12967333	14790504	24	-0.7256
X23	chr18	14830203	61555025	232	0.0198
X23	chr18	61583876	61781753	4	-0.592
X23	chr18	63483063	77960272	54	0.034
X23	chr19	65865	2325067	96	-0.1308
X23	chr19	2341856	6971684	130	-0.0527
X23	chr19	7031805	7057435	4	0.3239
X23	chr19	7078717	8931692	52	-0.0599
X23	chr19	8948545	9885404	33	0.0838
X23	chr19	9929717	11350398	56	-0.0676
X23	chr19	11422248	11935557	22	0.0125
X23	chr19	11977053	13526030	58	0.4592
X23	chr19	13858342	35256557	309	-0.0187
X23	chr19	35386390	45176588	320	0.4564
X23	chr19	45208203	51999827	288	-0.764
X23	chr19	52012197	54276147	125	-0.6126
X23	chr19	54290962	54291177	3	-1.3616
X23	chr19	54291993	59098019	197	-0.7182
X23	chr2	42842	243062105	1749	-0.0074
X23	chr20	72813	25666164	245	-0.6406
X23	chr20	25796481	56731083	371	0.0248
X23	chr20	56798630	58639494	29	-0.744
X23	chr20	58883578	62933111	87	-0.084
X23	chr21	9825921	48110916	387	-0.0568
X23	chr22	16112745	51217556	691	-0.0342
X23	chr3	344684	197951774	1579	-0.0084
X23	chr4	70639	21340330	200	-0.0344
X23	chr4	22432185	23831188	5	-0.6176
X23	chr4	24521864	49563831	104	0.026
X23	chr4	52731458	63376338	55	0.4426
X23	chr4	63683528	65208080	3	-0.0257
X23	chr4	66360747	75242664	90	-0.6762
X23	chr4	75315788	76608837	9	-0.2286
X23	chr4	76692579	77982734	20	-0.0428
X23	chr4	78003917	79834436	12	-0.6717
X23	chr4	80061427	82656472	13	-0.0237
X23	chr4	82841344	84492047	25	-0.6971
X23	chr4	85416371	191012789	519	-9e-04
X23	chr5	165229	51227256	203	0.1358
X23	chr5	52091827	94915773	257	-0.6353
X23	chr5	94956814	180794766	667	-0.0029
X23	chr6	106387	170949159	1452	7e-04
X23	chr7	246840	38284177	290	0.4001
X23	chr7	38293005	38389289	14	0.8228
X23	chr7	38393717	142259195	831	0.4097
X23	chr7	142326704	142470029	12	0.6958
X23	chr7	142480240	159025096	185	0.3587
X23	chr8	116546	7574470	59	-0.6949
X23	chr8	7586218	7628004	7	-1.275
X23	chr8	7637524	43183143	305	-0.66
X23	chr8	43369175	141593491	471	0.0288
X23	chr8	141742707	146279590	114	-0.1019
X23	chr9	13254	1053953	10	-1.5609
X23	chr9	2104483	3372150	6	-0.7469
X23	chr9	3899945	19647188	73	0.0263
X23	chr9	20411191	22451289	41	-2.0147
X23	chr9	23758218	33675499	54	-0.7122
X23	chr9	33774872	125785128	610	-0.0018
X23	chr9	125797390	141125040	300	-0.0738
X23	chrX	206506	155256585	1221	0.0096
X23	chrY	2655318	59001513	175	0.0032
X24	chr1	13140	51312324	821	0.0356
X24	chr1	51433361	148902165	634	-0.0473
X24	chr1	149110088	156896664	280	0.0346
X24	chr1	156905979	166124007	164	-0.0518
X24	chr1	166447392	166542678	2	-1.0117
X24	chr1	166586774	249207270	746	-0.0366
X24	chr10	106465	4439621	23	-0.9439
X24	chr10	4701115	4706361	2	-2.2973
X24	chr10	4859537	135515797	1121	-0.9738
X24	chr11	87117	3437654	114	-0.2914
X24	chr11	3571362	61133227	709	-0.475
X24	chr11	61162747	74431347	354	-0.3754
X24	chr11	74506685	134265105	531	-0.4559
X24	chr12	92834	31853089	347	-0.0266
X24	chr12	31944649	46120534	37	-1.0323
X24	chr12	46212635	46986722	6	-0.0418
X24	chr12	47192368	49171397	38	-0.9671
X24	chr12	49215150	49373928	8	0.0019
X24	chr12	49391012	49461138	4	-0.675
X24	chr12	49485903	50203731	19	0.044
X24	chr12	50228625	50486625	9	-0.6178
X24	chr12	50501352	54350679	98	0.0319
X24	chr12	54362416	54430264	12	-0.8474
X24	chr12	54570653	55040326	17	-0.0711
X24	chr12	55196951	57507556	92	-0.9537
X24	chr12	57564705	57734090	7	0.3378
X24	chr12	57836577	57890290	5	3.9489
X24	chr12	57912335	58127460	13	-0.4423
X24	chr12	58137895	58170799	6	4.6327
X24	chr12	58189113	68696192	65	-0.5073
X24	chr12	69021084	69351307	8	4.8978
X24	chr12	69650727	77437193	41	0.0377
X24	chr12	78415737	98332866	97	-1.0446
X24	chr12	98389193	133803789	352	-0.0074
X24	chr13	19050450	115097228	720	-0.0741
X24	chr14	19401796	22447029	119	-0.068
X24	chr14	22458956	22988978	72	0.2904
X24	chr14	22989425	106329438	839	-0.0132
X24	chr14	106329650	106382700	29	0.6124
X24	chr14	106385369	107283036	95	0.0934
X24	chr15	20170136	102518028	952	-0.2712
X24	chr16	62823	3144104	165	0.1154
X24	chr16	3163030	88046887	798	0.0029
X24	chr16	88500522	90206715	52	0.088
X24	chr17	18618	68237683	1215	0.0119
X24	chr17	69146117	70125716	4	-0.9588
X24	chr17	70477937	71159336	4	-0.2278
X24	chr17	71164168	78446295	150	0.0641
X24	chr17	78516204	81045215	77	-0.0453
X24	chr18	84355	77960272	398	-0.062
X24	chr19	65865	59098019	1693	0.0316
X24	chr2	42842	243062105	1749	-0.135
X24	chr20	72813	12361303	137	0.2152
X24	chr20	13068519	13433148	4	-0.4616
X24	chr20	13730250	62933111	591	0.2425
X24	chr21	9825921	48110916	387	-0.9504
X24	chr22	16112745	17465969	33	-0.1161
X24	chr22	17529587	17903629	9	-1.0882
X24	chr22	17939343	18912180	18	0.4266
X24	chr22	18988391	19980875	27	-0.8744
X24	chr22	20020702	22758796	101	0.0097
X24	chr22	22764356	22871336	7	0.6212
X24	chr22	22895945	24236802	76	0.0956
X24	chr22	24301487	24978709	21	3.9609
X24	chr22	24985381	29193564	39	-0.2893
X24	chr22	29366527	29712295	10	4.8104
X24	chr22	29729199	30524613	16	0.4184
X24	chr22	30639638	32882740	57	-0.8353
X24	chr22	33181448	33938520	4	0.2657
X24	chr22	34133915	51217556	273	-0.8981
X24	chr3	344684	69521143	666	-0.0136
X24	chr3	69903037	98244011	112	-0.1505
X24	chr3	98251351	197951774	801	-0.0359
X24	chr4	70639	3940711	69	-0.3658
X24	chr4	3950316	4158709	4	-1.2151
X24	chr4	4176505	190981608	974	-0.4685
X24	chr4	190989601	191012789	8	-1.1562
X24	chr5	165229	180794766	1127	-0.0411
X24	chr6	106387	29716178	321	-0.0615
X24	chr6	29718715	44256723	417	0.0419
X24	chr6	44274227	170949159	714	-0.0601
X24	chr7	246840	6850083	84	0.6091
X24	chr7	6875238	6919757	4	0.1125
X24	chr7	6966950	14231101	23	0.5363
X24	chr7	14599538	25989572	69	0.3349
X24	chr7	26209302	38301379	113	0.5155
X24	chr7	38309116	38393717	12	0.8581
X24	chr7	38398438	54724239	103	0.5166
X24	chr7	54823805	55572215	6	4.3744
X24	chr7	55706251	159025096	918	0.5471
X24	chr8	116546	146279590	956	-0.0443
X24	chr9	13254	130239772	835	-0.0363
X24	chr9	130304443	141125040	259	0.0565
X24	chrX	206506	7065939	38	0.3661
X24	chrX	7205174	104651014	721	0.2104
X24	chrX	105134569	155256585	462	0.2975
X24	chrY	2655318	59001513	175	-0.361
X25	chr1	13140	249207270	2647	-0.0409
X25	chr10	106465	135515797	1146	-0.0478
X25	chr11	87117	133363	3	0.1819
X25	chr11	187606	30034929	435	-0.9805
X25	chr11	30254685	35757064	45	0.0448
X25	chr11	35882423	117171688	1005	-0.056
X25	chr11	117234628	134265105	220	0.0936
X25	chr12	92834	133803789	1281	-0.0267
X25	chr13	19050450	115097228	720	-0.087
X25	chr14	19401796	106780765	1094	-0.7073
X25	chr14	106787586	106825257	7	0.0279
X25	chr14	106829835	107283036	53	-0.6507
X25	chr15	20170136	25514967	146	-0.1926
X25	chr15	25523523	102358858	798	-0.037
X25	chr15	102369413	102518028	8	-0.3109
X25	chr16	62823	90206715	1015	-0.0768
X25	chr17	18618	31921044	556	-0.0565
X25	chr17	32365295	49118880	469	0.4146
X25	chr17	49235343	81045215	425	0.819
X25	chr18	84355	1331364	13	-0.0616
X25	chr18	2554516	7231584	37	-0.94
X25	chr18	7986819	14392910	50	-0.0602
X25	chr18	14450548	14486652	2	-0.8604
X25	chr18	14488615	77960272	296	-0.0648
X25	chr19	65865	49994196	1269	-0.0774
X25	chr19	49994474	57356097	354	-0.1346
X25	chr19	57636900	59098019	70	-0.0886
X25	chr2	42842	56512283	367	0.5175
X25	chr2	58260920	89495950	273	-0.0257
X25	chr2	89513160	158987484	462	-0.1005
X25	chr2	159057921	243062105	647	-0.0311
X25	chr20	72813	29637929	252	-0.0924
X25	chr20	29846451	56255020	362	-0.0043
X25	chr20	56470475	62715222	112	-0.1107
X25	chr20	62721761	62933111	6	-0.5844
X25	chr21	9825921	48110916	387	-0.0665
X25	chr22	16112745	16365535	7	-0.7442
X25	chr22	16425592	51217556	684	-0.0708
X25	chr3	344684	53908661	583	0.507
X25	chr3	54082298	75263663	108	-0.0483
X25	chr3	75264284	84809193	27	-0.1705
X25	chr3	85565855	86062990	4	-0.7449
X25	chr3	87013694	97729832	36	-0.1079
X25	chr3	97783778	197951774	821	0.5038
X25	chr4	70639	49026181	306	-0.0587
X25	chr4	49235644	49563831	3	-0.8361
X25	chr4	52731458	56246076	26	0.8881
X25	chr4	56290844	189309722	702	-0.0589
X25	chr4	189462047	191012789	18	-0.2998
X25	chr5	165229	141047378	801	-0.0424
X25	chr5	141245874	141511037	6	0.577
X25	chr5	141698006	180794766	320	-0.0584
X25	chr6	106387	66547385	854	-0.0727
